File path,File type,SEO relevance,Important SEO strings found,Routes affected,Notes
tests/unit/redirects-route.test.ts,.ts,test,"L4: * Mutation-proven: creating a redirect means getRedirect returns it. | L26: // ── POST / — create redirect ────────────────────────────────────────────────── | L28: describe(""POST / — create redirect (mutation-proven)"", () => { | L29: it(""creates a redirect and the store reflects it"", async () => { | L43: // Mutation: the store now has the redirect | L185: // ── toPath validation (security: open-redirect surface) ──────────────────────",,267 text lines scanned
tests/unit/reservation-expiry-reminder.test.ts,.ts,test,"L37: // Mock schema objects (column references as plain objects) | L38: vi.mock(""@/db/schema"", () => ({ | L339: // Product is still available (reservation was deleted but item is re-stocked) | L365: // Return one expired order row where the product has quantityAvailable=0 (sold) | L404: // Product is available: quantityAvailable=1, activeReservations=0",,753 text lines scanned
tests/unit/reserved-slugs.test.ts,.ts,test,"L17: it.each(Array.from(RESERVED_SLUGS))(""rejects reserved slug '%s'"", (slug) => {",,131 text lines scanned
tests/unit/resolve-media-url.test.ts,.ts,test,,,36 text lines scanned
tests/unit/resolve-page.test.ts,.ts,metadata,"L9: * L1: reserved slug → notFound (before any store lookup). | L10: * L1: generateMetadata returns title + description from page.seo for a | L11: * published page, and safe-empty ({ title: """" }) for a missing page. | L44: seo?: Record<string, unknown> | null; | L50: title: ""Test Page"", | L51: seo: opts.seo ?? { title: ""Test Title"", description: ""Test desc"" }, | L112: await store.createPage({ slug: ""draft-page"", title: ""Draft"" }); | L130: // ── L1: reserved slug → null (fast-path before store lookup) ───────────────── | L132: describe(""resolvePage — reserved slug"", () => { | L133: it(""returns null for a reserved slug"", async () => { | L148: describe(""resolveMetadata — from seo field"", () => { | L149: it(""returns title and description from page.seo for a published page"", async () => {",,230 text lines scanned
tests/unit/restock-product.test.ts,.ts,product,"L8: * 1. A 'sold' product belonging to the refunded order IS restocked | L9: * 2. A 'sold' product genuinely re-sold to a DIFFERENT paid order is skipped | L10: * 3. A 'reserved' product is restocked | L11: * 4. Product not found returns ""not_found"" | L112: // A paid-then-refunded product is 'sold' but belongs to THIS order — must restock. | L113: it(""REPAIR-2: 'sold' product belonging only to the refunded order is restocked"", async () => { | L114: // 1st select: product row (stockStatus = 'sold') | L116: // 2nd select: re-sale check → no other paid order has this product | L126: it(""'sold' product genuinely re-sold to a different paid order is skipped"", async () => { | L127: // 1st select: product row (stockStatus = 'sold') | L129: // 2nd select: re-sale check → different paid order owns this product | L138: it(""'reserved' product is restocked (no re-sale check needed)"", async () => {",,233 text lines scanned
tests/unit/same-origin-middleware.test.ts,.ts,test,,,55 text lines scanned
tests/unit/security-phase-4-2-policy.test.ts,.ts,policy,,,134 text lines scanned
tests/unit/seo-image-optimization.test.ts,.ts,test,"L7: import { productSeoImageUrls, toSeoImageUrl } from ""@/lib/seo/image-urls""; | L9: describe(""SEO image optimization policy"", () => { | L22: it(""rejects unsafe SEO image origins"", () => { | L31: it(""keeps HTTPS CDN images and dedupes product image arrays"", () => { | L32: const product = { | L41: expect(productSeoImageUrls(product as never)).toEqual([",,96 text lines scanned
tests/unit/seo-keyword-data.test.ts,.ts,test,"L10: } from ""@/lib/seo/keyword-data""; | L12: describe(""SEO keyword data import"", () => { | L55: it(""chooses title/content/noindex actions from real imported metrics"", () => { | L60: ""pre loved chiffon saree,/collection/fabric/chiffon,P1,created noindex,noindex until 3 products"", | L80: expect(silk?.action).toBe(""improve title""); | L82: expect(chiffon?.action).toBe(""noindex""); | L100: notes: [""Missing optional input: data/seo/gsc.csv""], | L104: expect(report).toContain(""Missing optional input: data/seo/gsc.csv"");",,108 text lines scanned
tests/unit/seo-keyword-landing-pages.test.ts,.ts,metadata,"L11: } from ""@/lib/seo/keyword-landing-pages""; | L12: import { safeJsonLd } from ""@/lib/seo/json-ld""; | L15: it(""uses unique canonical paths"", () => { | L20: it(""uses unique title and description pairs"", () => { | L21: const titles = keywordLandingPages.map((page) => page.title); | L22: const descriptions = keywordLandingPages.map((page) => page.description); | L27: it(""builds production-domain metadata for fabric landing pages"", () => { | L32: const metadata = keywordLandingMetadata(config!, 5); | L33: expect(metadata.alternates?.canonical).toBe( | L36: expect(metadata.robots).toEqual({ index: true, follow: true }); | L37: expect(JSON.stringify(metadata)).not.toContain(""localhost""); | L38: expect(JSON.stringify(metadata)).not.toContain(""vercel.app"");",,194 text lines scanned
tests/unit/seo-phase-1-technical-cleanup.test.ts,.ts,test,"L7: import { productJsonLd } from ""@/lib/seo/json-ld""; | L13: } from ""@/lib/seo/route-metadata""; | L45: storyTitle: ""Untitled Product"", | L75: describe(""SEO Phase 1 technical cleanup"", () => { | L134: it(""sitemap uses only the canonical policy family and includes /why"", async () => { | L135: const sitemap = (await import(""@/app/sitemap"")).default; | L136: const entries = await sitemap(); | L160: it(""robots points to production sitemap and blocks private/system route families"", async () => { | L161: const robots = (await import(""@/app/robots"")).default; | L162: const result = robots(); | L166: expect(result.sitemap).toBe(""https://www.fromthetrunk.shop/sitemap.xml""); | L180: it(""private/admin surfaces expose the right noindex metadata without changing auth"", async () => {",,260 text lines scanned
tests/unit/seo-phase-2b-2c.test.ts,.ts,test,"L14: } from ""@/lib/seo/image-alt""; | L15: import { productJsonLd } from ""@/lib/seo/json-ld""; | L30: describe(""SEO Phase 2B internal linking"", () => { | L61: expect(source).toContain('aria-label=""Product trust and support""'); | L68: it(""policy detail pages link to FAQs and canonical related policy URLs"", () => { | L79: it(""approved SEO link sets avoid private, transactional, query, localhost, and preview URLs"", () => { | L101: describe(""SEO Phase 2B image alt implementation"", () => { | L102: it(""builds approved product card alt text from explicit fabric only"", () => { | L121: const product = { | L126: expect(buildPdpMainImageAlt(product)).toBe( | L129: expect(buildPdpGalleryImageAlt(product, 0)).toBe( | L132: expect(buildPdpGalleryImageAlt(product, 1)).toBe(",,195 text lines scanned
tests/unit/seo-production-hardening.test.ts,.ts,product,"L36: storyTitle: ""Untitled Product"", | L97: describe(""SEO production hardening"", () => { | L106: it(""sitemap emits canonical URLs only and excludes filtered collection URLs plus sold products"", async () => { | L107: const sitemap = (await import(""@/app/sitemap"")).default; | L108: const entries = await sitemap(); | L162: it(""robots disallows private, API, checkout, cart, and search surfaces"", async () => { | L163: const robots = (await import(""@/app/robots"")).default; | L164: const result = robots(); | L168: expect(result.sitemap).toBe(""https://www.fromthetrunk.shop/sitemap.xml""); | L176: it(""detects collection filter/query URLs for noindex,follow handling"", async () => { | L178: ""@/lib/seo/collection-filter"" | L186: it(""keeps QA, placeholder, and one-rupee products out of SEO surfaces"", async () => {",,346 text lines scanned
tests/unit/site-feedback-fixes.test.ts,.ts,test,"L79: it(""uses the current elegance hero title"", () => { | L149: // Quoted form = a step title; the bare word now appears in the page H1 | L156: describe(""Product gallery UX fix"", () => { | L157: const gallery = readSource(""components/product/product-gallery.tsx""); | L180: it(""keeps product details beside the gallery in the responsive PDP grid"", () => { | L187: it(""keeps the purchase controls inside the product dossier panel"", () => { | L190: expect(productPage).toContain(""Product Dossier""); | L204: it(""missing product pages explicitly return notFound"", () => { | L208: it(""mobile menu sheet has a visually hidden title"", () => {",,214 text lines scanned
tests/unit/site-origin.test.ts,.ts,test,"L8: } from ""@/lib/seo/site-url""; | L22: it(""returns the canonical domain when NEXT_PUBLIC_SERVER_URL is unset in development"", () => { | L28: it(""falls back to the canonical domain when production origin is missing"", () => { | L41: it(""uses SITE_URL before NEXT_PUBLIC_SERVER_URL for canonical origin"", () => { | L47: it(""rejects localhost production origins for canonical output"", () => { | L54: it(""rejects Vercel preview origins for production canonical output"", () => { | L61: it(""strips query strings from canonical paths"", () => { | L65: it(""builds absolute canonical URLs from relative paths"", () => {",,72 text lines scanned
tests/unit/story-narrative-images.test.ts,.ts,test,"L7: import type { Product } from ""@/types/domain""; | L12: }) as Product;",,51 text lines scanned
tests/unit/theme-css-injection.test.ts,.ts,test,,,166 text lines scanned
tests/unit/theme-route.test.ts,.ts,test,,,370 text lines scanned
tests/unit/theme-styler-consumer.test.ts,.ts,test,,,142 text lines scanned
tests/unit/user-password-route.test.ts,.ts,test,"L56: it(""GET /me excludes passwordHash and metadata"", async () => { | L65: metadata: { authMethod: ""password"" }, | L82: expect(json).not.toHaveProperty(""metadata""); | L85: it(""PATCH /me excludes passwordHash and metadata"", async () => { | L94: metadata: { authMethod: ""password"" }, | L115: expect(json).not.toHaveProperty(""metadata"");",,239 text lines scanned
tests/unit/user-signup-shell-claim.test.ts,.ts,test,"L98: metadata: { source: ""checkout"" }, | L122: expect(json).not.toHaveProperty(""metadata""); | L149: metadata: {}, | L181: metadata: {}, | L199: expect(json).not.toHaveProperty(""metadata""); | L217: metadata: { source: ""checkout"" }, | L252: metadata: { source: ""import"" }, | L286: metadata: { source: ""checkout"" }, | L318: it(""Test 6 — shell with null metadata: returns 409 EMAIL_ALREADY_REGISTERED"", async () => { | L329: metadata: null, | L346: // Neither updateUser nor claimCheckoutShell should be called — metadata is null",,352 text lines scanned
tests/unit/validation-schemas.test.ts,.ts,schema,"L44: describe(""order validation schema"", () => { | L80: it(""rejects duplicate product IDs"", () => { | L92: describe(""product list query schema"", () => { | L103: it(""caps targeted product IDs at the schema boundary"", () => {",,115 text lines scanned
tests/unit/viewable-order-isolation.test.ts,.ts,test,,,88 text lines scanned
tests/unit/webhooks-route.test.ts,.ts,test,"L489: // the order's own product IDs (not a blanket release of all reserved products). | L537: it(""skips product update when order already paid (paid guard in releaseOrderReservation)"", async () => { | L576: // Suite 3: Signature verification (guard rails — not main P1-19 scope but | L580: describe(""webhook signature verification"", () => {",,636 text lines scanned
tests/unit/webhooks-signature.test.ts,.ts,test,"L61: describe(""Webhook signature verification"", () => {",,145 text lines scanned
tests/unit/wishlist-p6-04-repairs.test.ts,.ts,test,L239: // Configure db.select chain to return a published product with id + name (POST /). | L365: // The canonical merge-on-login trigger is now a session-scoped component mounted,,381 text lines scanned
tests/unit/wishlist-p6-04.test.ts,.ts,test,"L394: it(""removeItem removes a product id"", async () => {",,419 text lines scanned
next.config.ts,.ts,other,,,171 text lines scanned
proxy.ts,.ts,other,"L5: import { resolveRedirect } from ""@/lib/content/redirect-resolver""; | L10: * 1. Route protection — redirect unauthenticated users from protected paths | L18: * CRITICAL: the redirect consultation is ADDITIVE. | L20: * Redirect paths excluded from consultation: | L21: * - /api/* (Hono API routes — never redirect) | L22: * - /collection/:slug (product existence is checked before redirects) | L57: ""/robots.txt"", | L58: ""/sitemap.xml"", | L78: * Paths excluded from redirect consultation. | L83: * an admin-created redirect can never break the guest-checkout payment flow. | L84: * Even if a redirect row exists for /checkout or /cart, the proxy will pass | L113: response.headers.set(""X-Robots-Tag"", ""noindex, nofollow"");",,252 text lines scanned
package.json,.json,other,"L4: ""description"": ""Curated collection of pre-loved luxury sarees with provenance."", | L34: ""seo:import-keywords"": ""tsx scripts/seo/import-keywords.ts"",",,169 text lines scanned
vitest.config.ts,.ts,test,,,28 text lines scanned
playwright.config.ts,.ts,other,,,25 text lines scanned
lighthouserc.cjs,.cjs,other,"L64: ? { ""categories:seo"": [""warn"", { minScore: 0.85 }] } | L123: ""document-title"": ""error"",",,143 text lines scanned
