URL,Source file/helper,Schema type,Full @type path if nested,Main name,Description,Product fields present,Offer fields present,Breadcrumb fields present,FAQ fields present,Organization fields present,LocalBusiness fields present,Review/AggregateRating fields present,Valid JSON,Matches visible content?,Risk flags,Raw JSON reference location
/collection/rose-silk-green-brown-stripe,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Product,root.@type,Rose silk,"Before a single thread was thrown across the loom, someone made a decision not about colour alone, but about proportion. How wide should the green line sit against the brown? How many repeats before the pink asserts itself again? This saree is, at its heart, an act of measured thought made tactile. The vertical borders do not wander. They hold.
The pink itself is neither girlish nor aggressive  it is the particular rose-flush of morning light on sandstone, warm without effort, confident without announcement. Against it, the green lines hum with the freshness of a garden after the first monsoon shower, and the brown grounds everything with the gravity of tilled earth. Three colours that should not be this harmonious, and yet.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vcm9zZS1zaWxrLWdyZWVuLWJyb3duLXN0cmlwZQ-schema-3 in seo-inventory-raw.json
/collection/rose-silk-green-brown-stripe,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Brand,root.brand.@type,Rose silk,"Before a single thread was thrown across the loom, someone made a decision not about colour alone, but about proportion. How wide should the green line sit against the brown? How many repeats before the pink asserts itself again? This saree is, at its heart, an act of measured thought made tactile. The vertical borders do not wander. They hold.
The pink itself is neither girlish nor aggressive  it is the particular rose-flush of morning light on sandstone, warm without effort, confident without announcement. Against it, the green lines hum with the freshness of a garden after the first monsoon shower, and the brown grounds everything with the gravity of tilled earth. Three colours that should not be this harmonious, and yet.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vcm9zZS1zaWxrLWdyZWVuLWJyb3duLXN0cmlwZQ-schema-3 in seo-inventory-raw.json
/collection/rose-silk-green-brown-stripe,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,PropertyValue,root.additionalProperty[0].@type,Rose silk,"Before a single thread was thrown across the loom, someone made a decision not about colour alone, but about proportion. How wide should the green line sit against the brown? How many repeats before the pink asserts itself again? This saree is, at its heart, an act of measured thought made tactile. The vertical borders do not wander. They hold.
The pink itself is neither girlish nor aggressive  it is the particular rose-flush of morning light on sandstone, warm without effort, confident without announcement. Against it, the green lines hum with the freshness of a garden after the first monsoon shower, and the brown grounds everything with the gravity of tilled earth. Three colours that should not be this harmonious, and yet.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vcm9zZS1zaWxrLWdyZWVuLWJyb3duLXN0cmlwZQ-schema-3 in seo-inventory-raw.json
/collection/rose-silk-green-brown-stripe,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,PropertyValue,root.additionalProperty[1].@type,Rose silk,"Before a single thread was thrown across the loom, someone made a decision not about colour alone, but about proportion. How wide should the green line sit against the brown? How many repeats before the pink asserts itself again? This saree is, at its heart, an act of measured thought made tactile. The vertical borders do not wander. They hold.
The pink itself is neither girlish nor aggressive  it is the particular rose-flush of morning light on sandstone, warm without effort, confident without announcement. Against it, the green lines hum with the freshness of a garden after the first monsoon shower, and the brown grounds everything with the gravity of tilled earth. Three colours that should not be this harmonious, and yet.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vcm9zZS1zaWxrLWdyZWVuLWJyb3duLXN0cmlwZQ-schema-3 in seo-inventory-raw.json
/collection/rose-silk-green-brown-stripe,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Offer,root.offers.@type,Rose silk,"Before a single thread was thrown across the loom, someone made a decision not about colour alone, but about proportion. How wide should the green line sit against the brown? How many repeats before the pink asserts itself again? This saree is, at its heart, an act of measured thought made tactile. The vertical borders do not wander. They hold.
The pink itself is neither girlish nor aggressive  it is the particular rose-flush of morning light on sandstone, warm without effort, confident without announcement. Against it, the green lines hum with the freshness of a garden after the first monsoon shower, and the brown grounds everything with the gravity of tilled earth. Three colours that should not be this harmonious, and yet.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vcm9zZS1zaWxrLWdyZWVuLWJyb3duLXN0cmlwZQ-schema-3 in seo-inventory-raw.json
/collection/rose-silk-green-brown-stripe,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Organization,root.offers.seller.@type,Rose silk,"Before a single thread was thrown across the loom, someone made a decision not about colour alone, but about proportion. How wide should the green line sit against the brown? How many repeats before the pink asserts itself again? This saree is, at its heart, an act of measured thought made tactile. The vertical borders do not wander. They hold.
The pink itself is neither girlish nor aggressive  it is the particular rose-flush of morning light on sandstone, warm without effort, confident without announcement. Against it, the green lines hum with the freshness of a garden after the first monsoon shower, and the brown grounds everything with the gravity of tilled earth. Three colours that should not be this harmonious, and yet.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vcm9zZS1zaWxrLWdyZWVuLWJyb3duLXN0cmlwZQ-schema-3 in seo-inventory-raw.json
/collection/rose-silk-green-brown-stripe,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,BreadcrumbList,root.@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vcm9zZS1zaWxrLWdyZWVuLWJyb3duLXN0cmlwZQ-schema-4 in seo-inventory-raw.json
/collection/rose-silk-green-brown-stripe,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[0].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vcm9zZS1zaWxrLWdyZWVuLWJyb3duLXN0cmlwZQ-schema-4 in seo-inventory-raw.json
/collection/rose-silk-green-brown-stripe,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[1].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vcm9zZS1zaWxrLWdyZWVuLWJyb3duLXN0cmlwZQ-schema-4 in seo-inventory-raw.json
/collection/rose-silk-green-brown-stripe,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ListItem,root.itemListElement[2].@type,,,,,@context | @type | itemListElement,,,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vcm9zZS1zaWxrLWdyZWVuLWJyb3duLXN0cmlwZQ-schema-4 in seo-inventory-raw.json
/collection/mustard-organza-brown-border-drape,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,OnlineStore,root.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vbXVzdGFyZC1vcmdhbnphLWJyb3duLWJvcmRlci1kcmFwZQ-schema-1 in seo-inventory-raw.json
/collection/mustard-organza-brown-border-drape,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,ContactPoint,root.contactPoint.@type,From The Trunk,"Curated collection of authenticated, pre-loved luxury sarees with provenance.",,,,,@context | @type | name | url | logo | email | sameAs | description | contactPoint,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vbXVzdGFyZC1vcmdhbnphLWJyb3duLWJvcmRlci1kcmFwZQ-schema-1 in seo-inventory-raw.json
/collection/mustard-organza-brown-border-drape,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,WebSite,root.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vbXVzdGFyZC1vcmdhbnphLWJyb3duLWJvcmRlci1kcmFwZQ-schema-2 in seo-inventory-raw.json
/collection/mustard-organza-brown-border-drape,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Organization,root.publisher.@type,From The Trunk,,,,,,@type | name | logo,no,no,yes,uncertain,,page-L2NvbGxlY3Rpb24vbXVzdGFyZC1vcmdhbnphLWJyb3duLWJvcmRlci1kcmFwZQ-schema-2 in seo-inventory-raw.json
/collection/mustard-organza-brown-border-drape,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Product,root.@type,Harvest gold,"Organza of this character lightweight yet structured enough to hold a pleat, sheer enough to breathe in the warmth speaks to a tradition of occasion dressing that valued restraint as the highest form of elegance. Likely worn to a morning puja, a daughter's naming ceremony, or the quiet grandeur of a family gathering where the saree was expected to speak without announcing itself. 
It arrives here having known careful hands and a dark almirah. The fabric retains its original body and drape, the border its integrity. A piece for the woman who understands that mustard is not a colour of youth alone it is, in the right weave, the colour of everything that endures.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vbXVzdGFyZC1vcmdhbnphLWJyb3duLWJvcmRlci1kcmFwZQ-schema-3 in seo-inventory-raw.json
/collection/mustard-organza-brown-border-drape,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Brand,root.brand.@type,Harvest gold,"Organza of this character lightweight yet structured enough to hold a pleat, sheer enough to breathe in the warmth speaks to a tradition of occasion dressing that valued restraint as the highest form of elegance. Likely worn to a morning puja, a daughter's naming ceremony, or the quiet grandeur of a family gathering where the saree was expected to speak without announcing itself. 
It arrives here having known careful hands and a dark almirah. The fabric retains its original body and drape, the border its integrity. A piece for the woman who understands that mustard is not a colour of youth alone it is, in the right weave, the colour of everything that endures.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vbXVzdGFyZC1vcmdhbnphLWJyb3duLWJvcmRlci1kcmFwZQ-schema-3 in seo-inventory-raw.json
/collection/mustard-organza-brown-border-drape,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,PropertyValue,root.additionalProperty[0].@type,Harvest gold,"Organza of this character lightweight yet structured enough to hold a pleat, sheer enough to breathe in the warmth speaks to a tradition of occasion dressing that valued restraint as the highest form of elegance. Likely worn to a morning puja, a daughter's naming ceremony, or the quiet grandeur of a family gathering where the saree was expected to speak without announcing itself. 
It arrives here having known careful hands and a dark almirah. The fabric retains its original body and drape, the border its integrity. A piece for the woman who understands that mustard is not a colour of youth alone it is, in the right weave, the colour of everything that endures.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vbXVzdGFyZC1vcmdhbnphLWJyb3duLWJvcmRlci1kcmFwZQ-schema-3 in seo-inventory-raw.json
/collection/mustard-organza-brown-border-drape,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,PropertyValue,root.additionalProperty[1].@type,Harvest gold,"Organza of this character lightweight yet structured enough to hold a pleat, sheer enough to breathe in the warmth speaks to a tradition of occasion dressing that valued restraint as the highest form of elegance. Likely worn to a morning puja, a daughter's naming ceremony, or the quiet grandeur of a family gathering where the saree was expected to speak without announcing itself. 
It arrives here having known careful hands and a dark almirah. The fabric retains its original body and drape, the border its integrity. A piece for the woman who understands that mustard is not a colour of youth alone it is, in the right weave, the colour of everything that endures.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vbXVzdGFyZC1vcmdhbnphLWJyb3duLWJvcmRlci1kcmFwZQ-schema-3 in seo-inventory-raw.json
/collection/mustard-organza-brown-border-drape,app/(site)/collection/[slug]/page.tsx | lib/seo/json-ld.ts,Offer,root.offers.@type,Harvest gold,"Organza of this character lightweight yet structured enough to hold a pleat, sheer enough to breathe in the warmth speaks to a tradition of occasion dressing that valued restraint as the highest form of elegance. Likely worn to a morning puja, a daughter's naming ceremony, or the quiet grandeur of a family gathering where the saree was expected to speak without announcing itself. 
It arrives here having known careful hands and a dark almirah. The fabric retains its original body and drape, the border its integrity. A piece for the woman who understands that mustard is not a colour of youth alone it is, in the right weave, the colour of everything that endures.",@context | @type | productID | sku | name | description | image | brand | category | additionalProperty | offers | itemCondition | material,@type | price | priceCurrency | availability | url | seller,,,@type | name,no,no,yes,yes,,page-L2NvbGxlY3Rpb24vbXVzdGFyZC1vcmdhbnphLWJyb3duLWJvcmRlci1kcmFwZQ-schema-3 in seo-inventory-raw.json
